Date,Open,High,Low,Close,Adj Close,Volume
2000-01-03,148.250000,148.250000,143.875000,145.437500,103.393074,8164300
2000-01-04,143.531204,144.062500,139.640594,139.750000,99.349785,8089800
2000-01-05,139.937500,141.531204,137.250000,140.000000,99.527527,12177900
2000-01-06,139.625000,141.500000,137.750000,137.750000,97.928017,6227200
2000-01-07,140.312500,145.750000,140.062500,145.750000,103.615265,8066500
2000-01-10,146.250000,146.906204,145.031204,146.250000,103.970695,5741700
2000-01-11,145.812500,146.093704,143.500000,144.500000,102.726624,7503700
2000-01-12,144.593704,144.593704,142.875000,143.062500,101.704643,6907700
2000-01-13,144.468704,145.750000,143.281204,145.000000,103.082069,5158300
2000-01-14,146.531204,147.468704,145.968704,146.968704,104.481689,7437300
2000-01-18,145.343704,146.625000,145.187500,145.812500,103.659668,6488500
2000-01-19,145.312500,147.000000,145.000000,147.000000,104.503883,6157900
2000-01-20,146.968704,146.968704,143.812500,144.750000,102.904350,5800100
2000-01-21,145.500000,145.500000,144.062500,144.437500,102.682167,6244800
2000-01-24,145.656204,145.843704,139.406204,140.343704,99.771858,7896900
2000-01-25,140.515594,141.937500,139.000000,141.937500,100.904900,9942500
2000-01-26,141.000000,141.546799,140.093704,140.812500,100.105118,5158100
2000-01-27,141.843704,142.218704,138.125000,140.250000,99.705238,10922700
2000-01-28,139.437500,140.062500,135.531204,135.875000,96.595016,11916200
2000-01-31,135.812500,139.671799,135.000000,139.562500,99.216515,10768700
2000-02-01,139.750000,141.687500,138.531204,140.937500,100.194008,8419900
2000-02-02,141.281204,142.250000,140.375000,141.062500,100.282852,6205900
2000-02-03,140.875000,143.250000,140.000000,143.187500,101.793564,7997500
2000-02-04,143.187500,144.000000,142.125000,142.593704,101.371422,4925400
2000-02-07,142.562500,142.781204,141.437500,142.375000,101.215942,5845800
2000-02-08,143.968704,144.562500,143.625000,144.312500,102.593315,4936400
2000-02-09,144.468704,144.468704,141.265594,141.281204,100.438293,8511500
2000-02-10,141.625000,142.562500,140.875000,141.562500,100.638306,6690600
2000-02-11,141.843704,141.937500,138.031204,138.687500,98.594460,9849800
2000-02-14,139.781204,139.781204,138.312500,139.500000,99.172050,8528800
2000-02-15,139.250000,141.218704,137.796799,141.078094,100.293961,11078300
2000-02-16,140.375000,140.937500,138.796799,139.000000,98.816589,8845400
2000-02-17,140.437500,140.437500,138.218704,138.281204,98.305573,7584200
2000-02-18,138.875000,138.875000,134.625000,135.312500,96.195114,9409200
2000-02-22,135.187500,136.343704,133.531204,134.968704,95.950676,16415400
2000-02-23,135.625000,137.468704,134.500000,136.562500,97.083771,12119000
2000-02-24,136.687500,137.031204,133.093704,133.812500,95.128754,17375000
2000-02-25,135.187500,136.718704,133.125000,133.328094,94.784401,10559900
2000-02-28,133.375000,136.687500,132.718704,136.125000,96.772743,13397800
2000-02-29,136.062500,137.437500,135.750000,137.437500,97.705803,8242500
2000-03-01,137.625000,139.000000,137.218704,138.437500,98.416733,6868000
2000-03-02,138.687500,139.125000,137.343704,138.531204,98.483353,7600200
